Derek King,/players/k/kingde01.html,LW,12,830,261,351,612,53.1,0,3,3,6,0
Greg Koehler,/players/k/koehlgr01.html,C,1,1,0,0,0,0.0,0,0,0,0,0
Mike Komisarek,/players/k/komismi01.html,D,32,551,14,67,81,17.6,0,0,4,4,0
Steve Konroyd,/players/k/konrost01.html,D,92,895,41,195,236,46.0,0,5,21,26,0
Tom Kostopoulos,/players/k/kostoto01.html,RW,99,630,61,96,157,7.4,0,9,16,25,0
Andrei Kovalenko,/players/k/kovalan01.html,RW,94,620,173,206,379,33.5,0,21,30,51,0
Marcus Kruger,/players/k/krugema01.html,C,48,520,38,85,123,5.3,0,1,5,6,0
Todd Krygier,/players/k/krygito01.html,LW,130,543,100,143,243,14.0,0,31,29,60,0
Frantisek Kucera,/players/k/kucerfr01.html,D,94,465,24,95,119,27.9,0,6,26,32,0
Janne Kuokkanen,/players/k/kuokkja01.html,C/LW,11,11,0,0,0,-0.4,0,0,0,0,0
Tomas Kurka,/players/k/kurkato01.html,LW,17,17,3,2,5,0.6,0,3,2,5,0
Greg Kuznik,/players/k/kuznigr01.html,D,1,1,0,0,0,0.0,0,0,0,0,0
Nick Kypreos,/players/k/kypreni01.html,LW,85,442,46,44,90,-1.0,0,17,10,27,0
Dan LaCouture,/players/l/lacouda01.html,LW,11,337,20,25,45,-0.2,0,2,0,2,0
Andre Lacroix,/players/l/lacroan01.html,C,29,325,79,119,198,15.1,0,3,14,17,0
Pierre Lacroix,/players/l/lacropi01.html,D,56,274,24,108,132,18.5,0,6,25,31,0
Andrew Ladd,/players/l/laddan01.html,LW,137,946,248,289,537,59.1,0,26,24,50,0
Marc Laforge,/players/l/laforma02.html,LW,9,14,0,0,0,0.3,0,0,0,0,0
Darren Langdon,/players/l/langdda01.html,LW,121,521,16,23,39,-3.0,0,2,3,5,0
Pierre Larouche,/players/l/laroupi01.html,C,83,812,395,427,822,68.3,0,43,47,90,0
Brian Lawton,/players/l/lawtobr01.html,LW,48,483,112,154,266,14.5,0,12,17,29,0
Jamie Leach,/players/l/leachja01.html,RW,19,81,11,9,20,-0.2,0,3,2,5,0
Stephen Leach,/players/l/leachst01.html,RW,45,702,130,153,283,14.1,0,4,5,9,0
Jocelyn Lemieux,/players/l/lemiejo01.html,RW,86,598,80,84,164,3.8,0,13,8,21,0
Trevor Letowski,/players/l/letowtr01.html,RW,136,616,84,117,201,14.5,0,11,15,26,0
Rick Ley,/players/l/leyri01.html,D,81,309,12,72,84,17.5,0,4,18,22,0
John-Michael Liles,/players/l/lilesjo01.html,D,156,836,87,283,370,61.1,0,10,36,46,0
Andrei Loktionov,/players/l/loktian01.html,C,20,155,22,26,48,4.7,0,3,7,10,0
Keegan Lowe,/players/l/loweke02.html,D,2,4,0,0,0,-0.2,0,0,0,0,0
Charlie Luksa,/players/l/luksach01.html,D,8,8,0,1,1,0.2,0,0,1,1,0
Dave Lumley,/players/l/lumleda01.html,RW,48,437,98,160,258,12.2,0,8,20,28,0
Gilles Lupien,/players/l/lupiegi01.html,D,21,226,5,25,30,11.6,0,2,5,7,0
George Lyle,/players/l/lylege01.html,LW,30,99,24,38,62,3.7,0,6,18,24,0
Brett Lysak,/players/l/lysakbr01.html,C,2,2,0,0,0,0.0,0,0,0,0,0
Craig MacDonald,/players/m/macdocr01.html,LW,58,233,11,24,35,0.5,0,2,4,6,0
Randy MacGregor,/players/m/macgrra01.html,RW,2,2,1,1,2,0.2,0,1,1,2,0
Norm Maciver,/players/m/macivno01.html,D,37,501,55,230,285,36.0,0,1,22,23,0
Rick MacLeish,/players/m/macleri01.html,C,34,846,349,410,759,66.5,0,6,16,22,0
