Dean Melanson,/players/m/melande01.html,D,4,9,0,0,0,0.3,0
Glen Metropolit,/players/m/metrogl01.html,C,101,407,57,102,159,13.6,0
Bill Mikkelson,/players/m/mikkebi01.html,D,60,147,4,18,22,-0.6,0
Mike Millar,/players/m/millami01.html,RW,18,78,18,18,36,2.0,0
Kevin Miller,/players/m/milleke02.html,C,10,620,150,185,335,24.8,0
Kip Miller,/players/m/milleki01.html,C,138,449,74,165,239,19.2,0
Graham Mink,/players/m/minkgr01.html,RW,7,7,0,0,0,-0.1,0
Dmitri Mironov,/players/m/mirondm01.html,D,155,556,54,206,260,44.2,0
Garrett Mitchell,/players/m/mitchga01.html,RW,1,1,0,0,0,0.0,0
Doug Mohns,/players/m/mohnsdo01.html,LW/D,75,1391,248,462,710,90.5,0
Hartland Monahan,/players/m/monahha01.html,RW,159,334,61,80,141,4.6,0
Barrie Moore,/players/m/mooreba01.html,LW,1,39,2,6,8,-0.1,0
Brendan Morrison,/players/m/morribr01.html,C,74,934,200,401,601,58.7,0
Lew Morrison,/players/m/morrile01.html,RW,18,564,39,52,91,-6.3,0
Joe Motzko,/players/m/motzkjo01.html,RW,8,25,4,2,6,0.6,0
Bryan Muir,/players/m/muirbr01.html,D,98,279,16,37,53,9.1,0
Ryan Mulhern,/players/m/mulhery01.html,C,3,3,0,0,0,-0.1,0
Paul Mulvey,/players/m/mulvepa01.html,LW,187,225,30,51,81,1.1,0
Joe Murphy,/players/m/murphjo01.html,RW,43,779,233,295,528,46.8,0
Rob Murray,/players/m/murraro01.html,C,58,107,4,15,19,-0.8,0
Terry Murray,/players/m/murrate01.html,D,74,303,4,76,80,15.2,0
Brantt Myhres,/players/m/myhrebr01.html,RW,5,154,6,2,8,-1.5,0
Jeff Nelson,/players/n/nelsoje01.html,C,43,52,3,8,11,0.0,0
Todd Nelson,/players/n/nelsoto01.html,D,2,3,1,0,1,0.3,0
Aaron Ness,/players/n/nessaa01.html,D,18,47,1,5,6,0.7,0
Paul Nicholson,/players/n/nichopa01.html,LW,62,62,4,8,12,-1.2,0
Claude Noel,/players/n/noelcl01.html,C,7,7,0,0,0,-0.3,0
Brad Norton,/players/n/nortobr01.html,D,16,124,3,8,11,2.3,0
Lee Norwood,/players/n/norwole01.html,D,34,503,58,153,211,35.5,0
Jiri Novotny,/players/n/novotji01.html,C,18,189,20,31,51,1.9,0
Milan Novy,/players/n/novymi01.html,C,73,73,18,30,48,3.0,0
Lawrence Nycholat,/players/n/nychola01.html,D,18,50,2,7,9,1.4,0
Michael Nylander,/players/n/nylanmi01.html,C,186,920,209,470,679,65.0,0
Liam O'Brien,/players/o/obrieli01.html,C,17,17,1,1,2,0.3,0
Steven Oleksy,/players/o/oleksst01.html,D,62,73,3,17,20,4.7,0
Oskar Osala,/players/o/osalaos01.html,LW,2,3,0,0,0,-0.1,0
John Paddock,/players/p/paddojo01.html,RW,8,87,8,14,22,-1.0,0
Bob Paradise,/players/p/paradbo01.html,D,70,368,8,54,62,10.9,0
Doug Patey,/players/p/pateydo01.html,RW,45,45,4,2,6,-0.8,0
Craig Patrick*,/players/p/patricr01.html,RW,75,401,72,91,163,5.6,0
Kent Paynter,/players/p/payntke01.html,D,14,37,1,3,4,0.3,0
Pat Peake,/players/p/peakepa01.html,C,134,134,28,41,69,5.1,0
Rob Pearson,/players/p/pearsro01.html,RW,32,269,56,54,110,6.1,0
Stephen Peat,/players/p/peatst01.html,RW,130,130,8,2,10,0.1,0
Andre Peloffy,/players/p/pelofan01.html,C,9,9,0,0,0,-0.4,0
Anthony Peluso,/players/p/pelusan01.html,RW,2,148,4,10,14,0.3,0
Dustin Penner,/players/p/pennedu01.html,LW,18,589,151,159,310,33.7,0
Mathieu Perreault,/players/p/perrema01.html,C,159,578,123,186,309,33.6,0
Jorgen Pettersson,/players/p/pettejo01.html,LW,47,435,174,192,366,25.9,0
Steve Poapst,/players/p/poapsst01.html,D,25,307,8,28,36,8.8,0
Harvie Pocza,/players/p/poczaha01.html,LW,3,3,0,0,0,-0.1,0
Andrej Podkonicky,/players/p/podkoan01.html,C,2,8,1,0,1,0.1,0
Greg Polis,/players/p/polisgr01.html,LW,47,615,174,169,343,24.0,0
Brian Pothier,/players/p/pothibr01.html,D,160,362,26,92,118,21.3,0
Dave Poulin,/players/p/poulida02.html,C,92,724,205,325,530,40.3,0
Jean Pronovost,/players/p/pronoje01.html,RW,90,998,391,383,774,70.1,0
John Purves,/players/p/purvejo01.html,RW,7,7,1,0,1,-0.1,0
Nelson Pyatt,/players/p/pyattne01.html,C,93,296,71,63,134,5.8,0
Joel Quenneville,/players/q/quennjo01.html,D,9,803,54,136,190,43.8,0
Errol Rausse,/players/r/rausser01.html,LW,31,31,7,3,10,0.6,0
Joel Rechlicz,/players/r/rechljo01.html,RW,3,26,0,1,1,-0.2,0
Pat Ribble,/players/r/ribblpa01.html,D,98,349,19,60,79,17.0,0
Mike Ribeiro,/players/r/ribeimi01.html,C,48,1074,228,565,793,79.0,0
Mike Richard,/players/r/richami01.html,C,7,7,0,2,2,0.0,0
