Lawrence Nycholat,/players/n/nychola01.html,D,4,50,2,7,9,1.4,0
Jim O'Brien,/players/o/obrieji01.html,C,73,77,8,5,13,0.7,0
Johnny Oduya,/players/o/oduyajo01.html,D,51,850,41,149,190,44.8,0
David Oliver,/players/o/oliveda01.html,RW,24,233,49,49,98,7.7,0
Christer Olsson,/players/o/olssoch01.html,D,25,56,4,12,16,3.3,0
Mark Osiecki,/players/o/osiecma01.html,D,34,93,3,11,14,2.3,0
Magnus Paajarvi,/players/p/paajama01.html,LW,115,467,62,62,124,7.7,0
Jim Paek,/players/p/paekji01.html,D,29,217,5,29,34,7.5,0
Greg Pankewicz,/players/p/pankegr01.html,RW,3,21,0,3,3,0.0,0
Nick Paul,/players/p/paulni01.html,LW,56,56,4,4,8,-0.4,0
Serge Payer,/players/p/payerse01.html,C,10,124,7,6,13,-0.3,0
Kent Paynter,/players/p/payntke01.html,D,15,37,1,3,4,0.3,0
Mike Peluso,/players/p/pelusmi01.html,LW,81,458,38,52,90,-0.8,0
Chad Penney,/players/p/pennech01.html,LW,3,3,0,0,0,-0.1,0
Ricard Persson,/players/p/perssri01.html,D,67,229,10,44,54,12.6,0
Andre Petersson,/players/p/peteran02.html,RW,1,1,0,0,0,0.0,0
Dion Phaneuf,/players/p/phanedi01.html,D,154,1048,137,357,494,86.6,0
Alexandre Picard,/players/p/picaral01.html,D,92,253,19,50,69,12.0,0
Michel Picard,/players/p/picarmi01.html,LW,41,166,28,42,70,5.3,0
Brian Pothier,/players/p/pothibr01.html,D,146,362,26,92,118,21.3,0
Ryan Potulny,/players/p/potulry01.html,C,7,126,22,27,49,4.0,0
Tom Preissing,/players/p/preisto01.html,D,80,326,31,101,132,25.5,0
Shane Prince,/players/p/princsh01.html,C,44,128,12,26,38,2.6,0
Matt Puempel,/players/p/puempma01.html,LW,52,87,11,5,16,1.0,0
Dan Quinn,/players/q/quinnda01.html,C,41,805,266,419,685,46.2,0
Herb Raglan,/players/r/raglahe01.html,RW,29,343,33,56,89,0.0,0
Rob Ray,/players/r/rayro01.html,RW,11,900,41,50,91,-6.4,0
Peter Regin,/players/r/reginpe01.html,C,178,243,23,44,67,4.9,0
Luke Richardson,/players/r/richalu01.html,D,78,1417,35,166,201,45.5,0
Jamie Rivers,/players/r/riverja01.html,D,47,454,17,49,66,15.7,0
Buddy Robinson,/players/r/robinbu01.html,RW,7,7,1,1,2,0.3,0
Randy Robitaille,/players/r/robitra01.html,C,68,531,84,172,256,20.7,0
Jack Rodewald,/players/r/rodewja01.html,RW,10,10,0,0,0,-0.2,0
Andre Roy,/players/r/royan01.html,RW,193,515,35,33,68,4.3,0
Jean-Yves Roy,/players/r/royje01.html,RW,4,61,12,16,28,2.0,0
Darren Rumble,/players/r/rumblda01.html,D,139,193,10,26,36,4.6,0
David Rundblad,/players/r/rundbda01.html,D,24,113,4,21,25,4.0,0
Vladimir Ruzicka,/players/r/ruzicvl01.html,C,42,233,82,85,167,11.9,0
Sami Salo,/players/s/salosa01.html,D,195,878,99,240,339,72.9,0
Oleg Saprykin,/players/s/sapryol01.html,LW,12,325,55,82,137,12.9,0
Yves Sarault,/players/s/sarauyv01.html,LW,22,106,10,10,20,-0.2,0
Petr Schastlivy,/players/s/schaspe01.html,LW,107,129,18,22,40,3.8,0
Andy Schneider,/players/s/schnean01.html,LW,10,10,0,0,0,-0.4,0
Ben Sexton,/players/s/sextobe01.html,C,2,2,0,0,0,-0.1,0
Ryan Shannon,/players/s/shannry01.html,C,180,305,35,64,99,7.2,0
Brad Shaw,/players/s/shawbr01.html,D,149,377,22,137,159,21.1,0
Nick Shore,/players/s/shoreni01.html,C,6,236,15,38,53,2.1,0
Patrick Sieloff,/players/s/sielopa01.html,D,1,2,2,0,2,0.4,0
Jakob Silfverberg,/players/s/silfvja01.html,LW,48,492,117,135,252,28.5,0
Mike Sillinger,/players/s/sillimi01.html,C,13,1049,240,308,548,40.9,0
Todd Simpson,/players/s/simpsto01.html,D,16,580,14,63,77,21.2,0
Doug Smail,/players/s/smaildo01.html,LW,51,845,210,249,459,26.4,0
Derek Smith,/players/s/smithde05.html,D,11,94,2,12,14,2.0,0
Jason Smith,/players/s/smithja01.html,D,63,1008,41,128,169,48.3,0
Bryan Smolinski,/players/s/smolibr01.html,C,171,1056,274,377,651,63.6,0
Brad Smyth,/players/s/smythbr01.html,RW,12,88,15,13,28,1.6,0
Martin St. Amour,/players/s/stamoma01.html,LW,1,1,0,0,0,0.0,0
Martin St. Pierre,/players/s/stpiema01.html,C,3,39,3,5,8,-0.1,0
Viktor Stalberg,/players/s/stalbvi01.html,LW,18,488,82,86,168,16.4,0
Cory Stillman,/players/s/stillco01.html,LW,24,1025,278,449,727,73.7,0
Martin Straka,/players/s/strakma01.html,C,49,954,257,460,717,67.3,0
Andy Sutton,/players/s/suttoan01.html,D,18,676,38,112,150,29.9,0
Marek Svatos,/players/s/svatoma01.html,RW,19,344,100,72,172,20.1,0
Joey Tetarenko,/players/t/tetarjo01.html,RW,2,73,4,1,5,0.5,0
Nate Thompson,/players/t/thompna01.html,C,43,697,58,83,141,3.3,0
Jim Thomson,/players/t/thomsji02.html,RW,15,115,4,3,7,-2.7,0
Chris Tierney,/players/t/tiernch01.html,C,81,365,50,102,152,11.1,0
Brady Tkachuk,/players/t/tkachbr01.html,LW,71,71,22,23,45,4.4,0
Antti Tormanen,/players/t/tormaan01.html,RW,50,50,7,8,15,0.4,0
Graeme Townshend,/players/t/townsgr01.html,RW,14,45,3,7,10,-0.1,0
Patrick Traverse,/players/t/travepa01.html,D,117,279,14,51,65,14.1,0
Sylvain Turgeon,/players/t/turgesy01.html,LW,152,669,269,226,495,37.8,0
David Van Drunen,/players/v/vandrda01.html,D,1,1,0,0,0,0.0,0
Vaclav Varada,/players/v/varadva01.html,RW,117,493,58,125,183,14.2,0
Phil Varone,/players/v/varonph01.html,C,8,97,8,9,17,0.3,0
Julien Vauclair,/players/v/vauclju01.html,D,1,1,0,0,0,0.1,0
